Agent Name,Wins,Losses,Performance
Generation:,1,Num Of Bots,256,PlatVal,1
QNEZ,255,255,0.0,Weights:,-0.496,0.839,0.218,-0.245,-0.438,-0.639,0.74,-0.132,0.718,-0.317,0.12,-0.09,0.071,0.634,0.541,0.362,-0.392,0.218,-0.639,-0.316,0.768,-0.771,0.293,-0.681,-0.612,-0.766,0.801,0.849,0.518,-0.354,0.236,0.627,-0.525,-0.771,0.004,0.1,0.521,-0.284,0.099,-0.251,0.799,0.285,-0.794,-0.611,-0.77,-0.361,-0.343,-0.267,-0.035,-0.327
TWYE,255,255,0.0,Weights:,0.851,0.471,-0.636,0.797,0.886,0.455,0.073,-0.495,-0.277,0.371,0.647,0.485,-0.532,0.526,-0.482,-0.328,0.674,-0.866,-0.121,-0.702,0.737,-0.034,0.203,0.112,0.103,-0.08,-0.054,-0.78,0.172,-0.338,-0.192,0.188,-0.731,0.79,0.066,0.648,0.001,0.883,0.466,-0.5,-0.202,0.19,0.364,0.335,-0.076,0.496,0.097,-0.168,-0.546,0.124
HWXP,255,255,0.0,Weights:,-0.087,0.486,0.14,0.352,-0.475,0.418,0.202,-0.587,-0.089,-0.563,-0.171,0.252,0.331,0.24,-0.032,0.141,-0.602,0.361,0.369,-0.277,-0.153,0.588,0.203,0.099,0.254,0.063,-0.767,-0.753,0.078,-0.259,0.213,0.618,0.78,0.077,0.735,0.231,0.079,0.026,-0.229,-0.542,0.715,-0.001,0.354,0.154,0.154,-0.49,0.001,-0.347,0.209,0.469
FYND,255,255,0.0,Weights:,-0.75,0.083,0.05,0.587,0.487,-0.512,0.234,0.297,-0.861,-0.649,0.843,-0.539,0.733,0.775,0.803,-0.809,0.577,0.404,0.843,0.823,-0.159,0.12,0.103,-0.567,-0.717,-0.648,0.388,0.087,0.18,0.849,0.352,0.63,-0.128,-0.517,-0.083,-0.665,0.388,0.839,0.204,0.622,0.813,0.027,-0.687,-0.708,0.18,0.861,-0.053,0.403,-0.253,-0.223
JSJM,255,255,0.0,Weights:,-0.594,0.204,0.169,0.333,-0.5,-0.753,-0.752,-0.64,-0.746,-0.396,-0.032,0.053,-0.332,-0.261,-0.167,-0.117,0.189,0.783,-0.743,0.151,0.67,-0.187,-0.706,0.144,0.32,-0.145,-0.066,0.018,-0.623,-0.403,0.661,-0.849,-0.421,-0.822,0.758,0.071,-0.607,-0.173,-0.608,0.342,0.589,-0.692,0.011,0.854,-0.348,-0.149,-0.206,0.332,0.305,-0.798
PBTM,255,255,0.0,Weights:,0.295,-0.229,0.499,0.482,-0.565,0.042,0.339,-0.844,0.556,-0.279,-0.283,0.898,0.158,-0.468,0.206,-0.402,0.862,0.406,0.527,-0.547,-0.226,-0.212,-0.383,-0.555,0.171,0.483,0.006,-0.15,-0.795,0.071,-0.243,-0.718,0.065,-0.507,0.098,-0.345,0.459,0.603,-0.152,-0.192,-0.538,0.021,-0.709,0.196,-0.848,-0.826,-0.292,-0.595,-0.317,-0.453
RYWX,255,255,0.0,Weights:,-0.658,0.356,0.746,0.627,-0.6,-0.113,0.556,-0.757,-0.363,-0.647,-0.46,0.101,-0.832,-0.396,0.613,0.548,-0.321,-0.13,-0.239,-0.488,-0.469,-0.312,0.833,-0.436,0.437,0.186,-0.113,-0.576,0.675,-0.827,0.396,-0.151,-0.257,0.771,0.896,-0.107,-0.378,-0.824,0.891,0.314,-0.742,-0.886,0.06,0.709,0.21,-0.668,-0.631,-0.385,0.816,0.662
ZJKB,255,255,0.0,Weights:,-0.563,-0.442,-0.166,0.371,-0.427,0.718,0.485,-0.124,0.297,0.216,0.217,-0.567,0.815,0.373,0.1,0.539,-0.147,0.745,-0.082,0.603,-0.495,0.103,0.191,-0.299,-0.201,-0.233,0.849,0.475,-0.183,-0.322,0.51,0.574,0.037,0.694,-0.774,0.033,0.613,-0.299,0.49,0.294,0.541,0.439,-0.349,0.285,-0.295,-0.319,-0.306,0.288,-0.141,0.491
XTOA,255,255,0.0,Weights:,-0.258,-0.171,0.114,0.321,0.148,0.67,0.224,-0.629,-0.06,0.338,-0.744,0.282,-0.32,0.714,-0.302,0.047,-0.473,0.264,0.304,-0.853,0.393,0.144,0.682,-0.742,-0.532,-0.146,-0.341,-0.086,0.739,-0.095,0.29,0.29,-0.657,-0.386,0.828,-0.884,-0.539,0.8,0.641,0.572,0.33,0.587,0.768,-0.525,0.086,-0.623,0.168,0.88,-0.553,-0.236
PEIS,255,255,0.0,Weights:,-0.613,-0.033,-0.097,0.172,0.529,-0.08,-0.761,-0.293,0.895,0.869,-0.403,0.239,0.722,-0.362,0.362,0.389,-0.893,0.879,0.847,0.348,-0.461,0.429,-0.502,-0.766,-0.125,0.108,0.513,-0.095,0.861,-0.02,0.608,0.7,0.098,0.819,-0.568,0.228,-0.275,-0.828,-0.736,0.048,-0.322,-0.879,-0.525,0.027,-0.169,0.134,-0.07,0.001,-0.633,0.414
SURQ,255,255,0.0,Weights:,0.391,0.752,0.208,0.79,-0.517,0.313,-0.161,-0.214,0.294,0.602,0.193,-0.408,-0.226,-0.703,-0.878,0.639,-0.757,0.683,0.429,-0.782,-0.796,0.019,-0.514,0.69,0.257,-0.165,-0.897,0.586,-0.768,0.46,0.102,0.312,0.216,-0.017,-0.366,-0.871,-0.235,-0.326,0.567,0.577,-0.793,0.587,0.196,-0.079,0.381,-0.697,-0.411,-0.043,-0.721,0.108
SHYG,255,255,0.0,Weights:,-0.098,0.013,0.501,0.377,-0.252,0.823,-0.189,0.378,0.187,-0.849,0.846,-0.489,-0.718,-0.353,0.621,0.415,0.506,0.339,-0.487,-0.885,-0.046,-0.142,-0.583,0.497,0.025,0.24,-0.788,-0.595,0.217,0.258,0.807,0.305,-0.401,-0.866,0.503,0.027,0.656,-0.105,-0.774,-0.112,0.143,0.36,0.341,0.07,-0.624,-0.704,-0.615,0.076,-0.165,-0.405
CFYF,255,255,0.0,Weights:,0.353,0.494,-0.778,-0.834,0.497,-0.051,0.741,0.484,0.234,-0.093,0.013,0.072,0.438,-0.11,-0.309,-0.281,-0.807,0.434,0.833,0.21,-0.615,0.059,0.692,-0.899,-0.099,0.783,-0.589,-0.206,0.032,-0.379,-0.884,0.769,-0.036,-0.245,-0.613,0.016,0.453,-0.337,0.224,-0.291,0.804,-0.416,-0.488,-0.341,0.42,-0.241,0.821,0.458,-0.33,-0.781
JJNM,255,255,0.0,Weights:,0.879,-0.447,0.08,-0.837,-0.807,0.716,0.165,-0.799,0.278,-0.117,-0.376,0.142,0.45,0.348,-0.188,-0.22,-0.549,-0.775,-0.214,-0.738,0.037,-0.433,0.872,-0.436,0.83,-0.768,-0.022,-0.252,0.822,0.9,-0.563,-0.856,0.482,0.351,0.626,-0.768,-0.45,0.405,0.362,0.065,0.117,0.371,0.185,0.141,-0.848,-0.692,-0.285,-0.242,-0.673,0.763
GDPO,255,255,0.0,Weights:,-0.078,-0.807,0.126,0.252,-0.074,0.841,0.642,0.617,-0.267,-0.339,0.539,-0.803,0.786,-0.127,0.9,0.8,-0.027,0.088,0.532,-0.717,0.524,0.598,-0.847,0.723,0.024,0.242,0.813,0.357,0.194,-0.844,-0.461,-0.178,0.38,0.253,-0.411,0.669,-0.588,0.474,-0.388,0.753,-0.001,-0.094,-0.451,-0.527,0.06,-0.267,-0.677,-0.579,0.817,0.108
CMYX,255,255,0.0,Weights:,-0.314,0.54,0.813,0.78,0.146,0.836,-0.096,0.324,0.64,-0.799,-0.315,-0.834,0.368,-0.109,-0.238,-0.009,0.166,-0.647,-0.689,0.741,0.677,-0.103,-0.438,0.044,0.347,0.283,0.062,0.861,-0.508,0.769,0.121,0.082,-0.296,-0.437,0.595,-0.019,-0.334,-0.394,0.831,-0.652,-0.229,-0.188,-0.803,-0.853,0.747,0.856,0.808,-0.668,-0.859,0.273
MIYY,255,255,0.0,Weights:,-0.574,0.213,-0.376,0.078,-0.549,-0.411,0.39,0.741,-0.133,0.621,0.228,0.247,-0.316,-0.268,0.323,0.398,0.38,0.618,0.774,-0.621,0.191,0.626,-0.496,0.062,0.592,0.652,0.411,-0.258,-0.473,0.335,0.517,0.545,0.238,0.421,-0.565,0.233,-0.75,0.017,0.189,0.583,-0.031,0.488,-0.094,0.117,-0.129,0.866,-0.361,-0.109,0.598,-0.235
NRMM,255,255,0.0,Weights:,0.417,0.435,-0.471,-0.615,0.069,-0.884,-0.238,0.343,0.065,-0.729,-0.677,-0.325,0.668,0.475,0.0,0.09,-0.782,-0.798,0.425,0.497,0.189,-0.778,0.112,0.027,-0.508,0.438,0.081,0.268,0.608,-0.811,-0.234,-0.876,-0.764,0.771,0.8,0.181,0.615,0.191,0.354,0.143,-0.636,0.094,-0.043,0.619,0.585,-0.657,0.258,0.76,0.268,-0.721
IEPF,255,255,0.0,Weights:,-0.603,0.087,-0.503,0.734,-0.244,-0.882,-0.141,0.758,0.449,0.743,0.829,-0.029,-0.826,0.274,-0.195,0.868,0.13,0.661,-0.862,0.215,0.099,0.864,0.035,0.728,0.296,-0.218,-0.352,-0.332,-0.159,0.288,0.758,-0.798,-0.157,0.474,-0.436,-0.593,-0.122,-0.29,-0.334,0.13,-0.731,0.251,-0.779,0.187,0.217,0.203,0.187,-0.113,0.263,0.615
RQCM,255,255,0.0,Weights:,0.638,-0.03,0.431,0.46,0.648,-0.18,-0.065,0.655,0.734,-0.301,0.732,-0.271,0.513,-0.684,-0.112,0.302,-0.251,0.652,-0.624,-0.741,0.814,0.169,-0.153,-0.026,-0.01,-0.156,0.066,0.644,0.707,0.421,-0.377,-0.423,0.694,0.611,0.377,0.035,0.016,-0.752,-0.207,0.627,-0.676,-0.689,-0.698,0.15,0.309,0.47,0.655,0.69,-0.039,-0.151
ZMEM,255,255,0.0,Weights:,-0.892,0.455,0.407,-0.896,0.79,-0.309,-0.037,0.142,0.869,-0.748,0.003,0.494,-0.044,0.063,0.451,-0.424,0.045,0.386,0.792,-0.278,-0.877,0.288,0.787,0.828,-0.067,0.462,-0.084,-0.067,0.634,0.801,0.348,-0.216,0.726,0.503,-0.521,-0.394,0.109,0.41,0.545,0.713,-0.281,0.524,0.57,-0.512,0.768,-0.434,-0.844,0.53,0.403,-0.162
KEOC,255,255,0.0,Weights:,-0.066,-0.757,0.524,-0.827,-0.899,0.114,-0.73,-0.421,0.848,0.05,0.491,0.828,0.789,-0.652,0.162,-0.173,0.517,-0.656,0.145,0.812,-0.236,0.558,-0.897,0.005,-0.297,0.164,-0.267,-0.638,0.426,-0.507,-0.757,-0.231,0.414,0.372,0.213,-0.75,0.288,0.417,0.369,0.212,0.496,0.432,-0.686,-0.376,-0.323,-0.571,-0.097,-0.702,0.028,-0.148
BDBU,255,255,0.0,Weights:,0.883,0.736,-0.201,-0.739,-0.838,-0.167,0.049,0.327,0.383,-0.571,0.312,0.415,0.342,-0.353,-0.788,0.076,-0.08,0.032,0.529,0.282,-0.476,0.293,0.427,0.211,-0.149,-0.769,-0.718,0.863,0.846,-0.325,-0.484,-0.291,-0.595,-0.822,0.441,0.61,0.103,-0.264,-0.696,0.325,0.872,-0.532,0.848,0.353,0.326,0.666,0.105,0.017,0.503,0.0
MAEA,255,255,0.0,Weights:,0.509,0.499,-0.349,-0.66,0.507,-0.577,0.746,0.466,0.527,0.227,0.781,-0.18,0.64,-0.615,0.788,0.221,-0.565,-0.807,0.508,-0.373,-0.147,0.475,0.069,-0.181,0.354,0.104,-0.265,-0.334,-0.267,0.46,-0.763,0.667,-0.479,-0.796,0.639,0.342,-0.703,-0.293,-0.767,-0.619,0.378,-0.153,-0.553,0.828,-0.232,-0.336,0.618,0.441,0.294,0.054
SXIH,255,255,0.0,Weights:,0.124,-0.329,0.732,-0.644,0.161,0.588,0.077,-0.746,-0.088,0.688,-0.302,-0.597,-0.219,-0.241,-0.883,0.808,-0.874,0.583,-0.494,-0.486,-0.793,-0.671,-0.527,-0.528,-0.019,-0.568,-0.782,-0.667,0.533,0.864,0.753,-0.076,0.001,-0.244,0.753,-0.103,0.196,-0.229,-0.721,-0.756,-0.616,-0.61,0.601,-0.698,0.42,-0.057,-0.615,0.803,-0.203,-0.176
RCIX,255,255,0.0,Weights:,0.062,-0.395,0.473,0.218,-0.684,-0.509,0.595,-0.085,-0.601,0.488,-0.9,0.777,-0.634,-0.859,0.401,0.897,0.389,0.07,0.591,-0.777,0.0,0.772,0.686,0.234,0.459,0.367,0.054,-0.457,-0.427,0.513,0.778,0.511,0.318,0.709,0.235,0.364,0.219,-0.761,-0.067,-0.361,-0.413,-0.188,0.232,-0.004,0.376,-0.833,-0.581,-0.456,0.803,0.009
OMZS,255,255,0.0,Weights:,0.155,-0.517,0.549,0.199,0.436,-0.142,0.058,-0.176,-0.184,0.312,0.657,0.183,-0.46,0.341,-0.444,0.488,-0.556,-0.888,-0.66,0.253,0.013,-0.702,-0.637,-0.838,-0.264,0.42,-0.374,0.132,0.859,-0.058,-0.152,-0.77,0.016,0.045,0.281,-0.724,0.575,-0.169,0.109,0.773,-0.871,0.22,-0.22,-0.438,-0.559,0.263,-0.212,-0.594,0.569,0.721
NBEO,255,255,0.0,Weights:,-0.424,-0.135,0.458,0.561,-0.186,0.095,0.877,0.446,-0.057,0.889,-0.293,0.445,-0.374,-0.215,0.85,-0.433,-0.818,-0.49,0.731,-0.299,0.863,0.343,-0.159,0.406,-0.466,0.342,0.879,0.592,-0.465,-0.852,-0.478,-0.584,-0.505,0.436,0.166,0.836,0.589,-0.291,-0.374,-0.083,0.663,-0.117,-0.042,-0.766,0.695,0.842,0.536,-0.329,-0.352,0.659
ACOT,255,255,0.0,Weights:,0.295,0.096,-0.229,-0.31,-0.356,-0.587,-0.2,-0.459,0.773,-0.373,-0.602,0.496,-0.092,0.793,0.026,0.619,0.022,-0.026,-0.773,0.631,-0.452,-0.262,-0.661,0.761,0.546,-0.139,0.777,-0.465,0.674,-0.033,-0.645,-0.688,0.622,0.19,-0.439,-0.086,-0.492,-0.126,-0.612,-0.523,0.546,0.138,-0.612,0.307,-0.262,-0.201,-0.125,-0.163,0.472,0.643
QCAI,255,255,0.0,Weights:,-0.499,-0.542,0.892,0.277,0.72,0.175,-0.589,0.525,0.598,0.232,-0.38,0.429,0.315,-0.43,0.14,0.67,0.863,0.779,0.053,0.879,-0.028,0.876,0.014,-0.097,0.079,0.181,0.89,0.193,-0.849,-0.618,-0.779,-0.723,0.396,-0.857,-0.182,-0.501,-0.369,0.721,0.641,0.035,-0.67,-0.61,-0.437,-0.185,-0.876,0.618,0.758,0.036,-0.124,-0.387
OIYX,255,255,0.0,Weights:,-0.389,0.035,-0.489,0.863,0.836,-0.515,-0.762,-0.517,-0.843,0.73,0.674,-0.369,0.091,0.723,-0.738,0.255,-0.03,-0.128,0.243,-0.298,-0.124,0.487,-0.499,-0.448,-0.544,0.573,-0.47,-0.851,-0.88,-0.616,0.418,-0.81,-0.564,0.449,0.794,0.136,0.352,0.135,0.823,0.584,0.814,0.44,-0.18,-0.244,0.171,0.836,-0.145,-0.14,0.519,-0.578
HVUO,255,255,0.0,Weights:,-0.785,0.421,0.132,-0.743,0.225,0.885,0.698,0.565,0.319,-0.427,0.55,-0.505,0.367,0.88,0.53,0.55,0.881,-0.586,-0.475,-0.066,-0.281,0.404,0.626,0.423,-0.062,-0.564,0.515,-0.003,-0.236,0.588,-0.131,-0.6,0.341,0.817,-0.308,-0.287,-0.034,-0.342,0.676,0.431,-0.399,-0.076,0.862,0.84,-0.507,-0.162,-0.878,-0.73,-0.003,-0.521
MOWO,255,255,0.0,Weights:,-0.786,-0.617,0.512,-0.474,-0.752,0.239,0.609,-0.438,-0.327,0.072,-0.562,-0.218,-0.407,0.647,0.649,-0.823,-0.768,-0.652,0.136,0.708,-0.382,0.176,0.041,-0.832,0.697,-0.676,0.395,0.168,-0.456,0.574,-0.863,0.06,-0.353,0.479,0.587,0.81,0.23,0.42,0.027,-0.831,-0.042,-0.812,-0.061,-0.283,-0.549,-0.369,0.529,0.112,0.258,0.033
GFCK,255,255,0.0,Weights:,-0.432,0.319,-0.654,-0.801,0.015,0.834,-0.068,0.799,0.07,0.15,0.535,0.694,0.041,-0.214,0.473,-0.526,-0.786,-0.707,-0.374,0.356,-0.396,-0.738,-0.177,-0.217,0.664,0.727,0.284,0.752,0.742,0.604,-0.868,0.649,0.305,0.549,-0.497,0.562,0.161,0.503,0.763,-0.475,0.628,-0.134,0.394,0.519,-0.008,-0.037,-0.061,0.629,-0.392,-0.864
LWNK,255,255,0.0,Weights:,-0.629,-0.471,-0.837,0.45,0.334,0.261,-0.146,-0.654,-0.5,0.807,0.002,-0.235,-0.038,-0.449,0.309,0.895,-0.893,0.683,-0.321,-0.491,-0.897,0.474,0.62,0.28,-0.374,0.156,0.846,0.282,-0.499,-0.695,0.745,0.42,0.644,-0.035,0.743,-0.169,0.001,0.526,0.889,-0.663,0.247,-0.854,-0.078,-0.407,-0.803,-0.646,-0.098,0.057,-0.763,-0.211
GUDC,255,255,0.0,Weights:,0.609,0.354,0.67,0.113,-0.176,0.395,0.398,0.551,-0.696,-0.136,-0.135,0.782,0.455,-0.075,-0.359,0.053,0.047,-0.536,-0.415,-0.166,0.393,-0.495,-0.382,-0.13,0.636,0.093,0.74,-0.464,0.318,0.462,-0.071,-0.629,0.581,0.65,0.447,0.83,0.059,-0.36,-0.223,-0.367,-0.12,0.25,-0.485,-0.03,-0.421,-0.549,0.238,-0.8,0.53,-0.477
OLWT,255,255,0.0,Weights:,-0.219,-0.897,0.542,0.126,-0.596,0.065,0.345,0.345,0.19,-0.386,-0.724,-0.529,-0.818,-0.325,-0.5,0.099,-0.238,-0.504,-0.37,0.781,-0.26,0.087,0.864,-0.817,0.874,0.493,-0.888,-0.211,0.097,0.676,-0.37,-0.583,-0.454,-0.802,-0.811,-0.039,-0.449,-0.845,-0.213,0.387,-0.237,0.495,-0.466,0.346,-0.084,0.458,0.475,-0.102,0.775,0.265
SYUH,255,255,0.0,Weights:,-0.878,0.475,-0.707,-0.471,-0.061,-0.128,0.855,-0.857,-0.377,-0.025,-0.164,0.722,0.713,0.355,-0.343,-0.033,0.065,-0.494,0.486,0.764,-0.392,0.246,0.052,0.607,-0.548,-0.222,0.026,0.14,0.07,0.205,-0.593,0.648,0.168,-0.027,0.481,-0.726,0.765,0.511,-0.445,0.136,0.827,0.888,-0.653,-0.778,0.434,0.618,0.254,-0.459,0.483,0.545
CSGK,255,255,0.0,Weights:,-0.568,0.878,0.068,-0.507,-0.818,0.78,-0.672,-0.544,-0.313,-0.009,0.088,-0.416,0.232,-0.394,-0.761,-0.643,-0.238,0.548,-0.19,-0.59,0.854,-0.368,0.687,-0.776,-0.367,0.305,0.773,0.791,-0.228,0.735,-0.26,0.422,-0.618,-0.156,0.065,0.566,-0.028,0.302,-0.109,0.407,0.817,0.102,0.305,0.354,0.712,0.414,0.593,0.892,-0.148,-0.256
AGFL,255,255,0.0,Weights:,-0.754,0.856,-0.809,-0.29,0.209,0.307,-0.449,0.522,-0.793,0.041,0.522,0.712,0.387,-0.077,0.649,0.061,0.208,0.025,0.185,-0.713,-0.381,-0.768,-0.298,-0.859,0.648,-0.217,0.794,-0.358,0.585,-0.254,-0.269,0.483,0.383,0.43,0.302,0.293,-0.744,-0.483,0.818,-0.631,-0.719,0.312,0.516,0.043,0.892,-0.521,0.273,0.605,0.48,-0.43
XZFL,255,255,0.0,Weights:,0.403,0.578,0.21,0.428,-0.217,0.684,-0.609,0.729,0.204,0.648,0.659,-0.309,0.587,-0.247,0.123,0.322,0.427,0.567,-0.174,0.132,-0.117,-0.829,-0.535,0.749,0.64,0.202,-0.722,0.7,-0.191,0.554,-0.135,-0.072,0.894,0.538,0.735,0.587,0.627,0.222,-0.798,-0.561,-0.672,-0.575,-0.723,-0.774,0.609,0.463,0.599,0.844,-0.432,-0.036
SJGQ,255,255,0.0,Weights:,-0.111,0.526,-0.737,-0.837,-0.413,0.091,-0.469,-0.38,-0.554,-0.6,-0.059,0.764,0.789,0.251,-0.087,0.444,-0.747,0.449,0.626,-0.041,0.673,0.0,-0.669,-0.047,0.888,0.664,-0.469,-0.473,-0.04,-0.582,0.734,0.14,-0.004,0.508,-0.529,0.194,-0.024,-0.219,-0.703,-0.019,0.626,0.592,0.224,-0.374,-0.625,-0.375,0.324,-0.893,0.308,-0.128
NBLE,255,255,0.0,Weights:,-0.02,0.598,0.071,0.672,0.772,0.007,-0.322,-0.26,-0.295,0.467,-0.269,-0.415,0.772,0.417,-0.883,-0.62,0.425,-0.769,0.051,-0.117,0.611,-0.808,-0.472,-0.755,0.062,-0.709,-0.369,0.021,0.453,0.561,0.529,-0.733,-0.787,-0.104,0.493,-0.123,0.193,-0.571,0.79,-0.094,-0.209,-0.735,-0.15,-0.788,0.285,-0.35,0.168,0.842,0.718,0.479
OIYE,255,255,0.0,Weights:,0.426,0.551,-0.355,0.544,-0.085,-0.495,0.849,-0.372,0.572,-0.533,0.251,-0.802,0.04,0.834,0.094,-0.58,-0.7,-0.243,-0.524,-0.639,-0.71,-0.443,0.052,-0.211,-0.858,0.428,-0.711,0.27,0.766,0.094,0.474,-0.296,0.28,0.457,-0.276,0.531,-0.779,0.057,-0.549,-0.031,0.455,0.617,0.267,-0.487,0.577,-0.856,0.425,0.749,0.828,0.392
UFSI,255,255,0.0,Weights:,-0.081,0.781,0.734,0.39,0.026,-0.838,-0.738,0.83,0.574,-0.265,0.844,0.715,-0.296,0.154,-0.048,0.674,0.59,0.47,-0.377,-0.521,-0.62,-0.801,0.407,-0.561,-0.536,-0.091,0.318,-0.695,0.71,-0.283,-0.146,0.169,-0.231,-0.036,0.303,-0.352,-0.55,-0.431,0.463,0.794,0.173,-0.869,-0.663,-0.398,0.579,-0.622,-0.775,-0.198,0.743,0.435
HZUD,255,255,0.0,Weights:,0.485,0.778,0.233,-0.47,-0.581,-0.761,0.543,0.826,-0.449,-0.387,0.136,-0.552,-0.43,0.465,0.318,-0.648,-0.277,0.883,0.366,-0.681,0.271,-0.656,-0.544,-0.562,-0.155,0.862,0.665,-0.267,-0.088,0.574,-0.473,0.409,0.371,-0.871,0.532,0.029,0.412,0.672,-0.347,-0.831,-0.765,0.357,0.325,0.381,-0.618,0.381,-0.888,-0.429,0.768,0.244
ALOC,255,255,0.0,Weights:,0.148,0.35,0.74,-0.551,-0.503,0.287,0.62,-0.395,-0.287,-0.051,-0.629,-0.154,-0.617,-0.178,-0.604,0.332,0.724,0.852,-0.658,-0.301,0.688,0.575,0.509,-0.529,-0.513,0.737,0.136,0.868,0.213,0.553,0.674,0.403,-0.278,0.172,0.755,-0.047,0.446,-0.019,-0.504,0.897,0.215,-0.79,-0.407,0.79,-0.739,0.457,0.855,-0.239,-0.803,0.681
EEVE,255,255,0.0,Weights:,0.738,0.432,0.22,0.531,0.145,-0.331,0.411,0.697,0.17,0.275,0.453,0.691,0.626,0.178,0.33,0.809,0.748,-0.346,-0.775,-0.675,-0.674,-0.831,0.737,-0.325,0.433,-0.69,-0.176,-0.033,0.399,0.198,-0.082,0.466,0.378,0.845,-0.648,-0.681,-0.108,-0.635,0.398,0.042,-0.786,-0.495,-0.321,-0.081,-0.685,-0.178,0.563,-0.406,-0.88,-0.866
OIQZ,255,255,0.0,Weights:,-0.306,-0.171,0.073,-0.787,-0.341,0.098,-0.169,-0.722,-0.446,0.793,-0.508,-0.24,0.537,0.859,0.186,0.108,0.56,0.787,0.695,-0.326,-0.369,0.406,0.798,-0.714,-0.715,-0.023,0.74,0.101,-0.282,0.264,-0.062,0.64,-0.852,0.651,0.636,0.296,-0.269,-0.801,0.353,0.822,0.806,0.325,0.553,0.097,-0.002,0.187,-0.032,0.333,0.423,-0.881
GTHH,255,255,0.0,Weights:,0.186,0.751,-0.156,-0.308,-0.109,0.089,-0.08,-0.356,-0.336,-0.461,-0.618,-0.798,0.304,-0.304,0.65,0.433,-0.643,0.745,-0.168,0.124,-0.744,-0.055,0.864,-0.338,0.663,-0.313,-0.119,-0.566,-0.283,0.479,-0.173,-0.386,0.429,0.26,0.037,0.769,0.395,0.808,0.306,0.692,-0.111,-0.297,0.063,-0.899,-0.022,-0.683,0.497,0.728,-0.66,0.736
SCTD,255,255,0.0,Weights:,-0.034,0.055,0.281,0.611,-0.574,-0.25,-0.556,0.446,-0.54,0.102,-0.744,-0.853,-0.152,-0.257,0.513,-0.309,-0.244,-0.476,0.694,-0.853,0.212,-0.499,-0.126,0.582,0.099,-0.713,-0.05,-0.865,-0.557,0.683,-0.497,0.505,-0.457,0.637,-0.149,-0.092,-0.006,0.423,0.779,0.134,-0.816,0.056,-0.858,0.51,-0.137,0.385,0.027,0.319,0.353,0.06
CYFI,255,255,0.0,Weights:,0.693,0.382,-0.188,-0.803,0.625,0.095,-0.507,-0.392,0.635,0.887,0.362,-0.812,-0.291,0.515,0.398,-0.598,-0.858,0.108,0.677,-0.431,0.235,0.635,0.364,0.549,-0.308,-0.421,-0.17,-0.81,-0.021,-0.89,-0.251,0.39,0.276,0.402,-0.62,0.311,0.382,0.494,0.219,-0.217,0.515,0.472,-0.899,0.715,-0.12,-0.101,-0.459,-0.859,0.105,0.863
ZTEV,255,255,0.0,Weights:,0.688,0.805,-0.182,0.86,-0.743,-0.029,0.046,-0.828,-0.43,-0.611,-0.581,-0.696,0.664,-0.02,-0.488,0.779,0.489,0.045,-0.62,0.28,0.814,-0.026,0.649,-0.749,0.601,-0.395,-0.59,-0.392,0.659,-0.172,0.512,0.233,0.297,0.358,-0.257,-0.268,0.355,0.586,0.643,0.83,0.522,-0.685,-0.172,-0.696,0.334,-0.074,0.003,-0.072,-0.412,0.339
RHGF,255,255,0.0,Weights:,-0.132,0.382,0.469,0.413,0.853,0.844,0.775,-0.743,0.011,0.333,0.21,-0.223,-0.892,0.045,0.142,0.007,0.785,0.189,-0.183,0.59,-0.055,-0.807,0.605,-0.54,0.116,0.457,-0.876,0.221,-0.582,-0.503,0.19,-0.384,-0.743,-0.164,0.041,-0.037,-0.631,-0.725,0.176,-0.747,0.87,0.034,0.558,-0.229,-0.412,-0.32,-0.433,-0.255,-0.269,0.164
XCNJ,255,255,0.0,Weights:,-0.496,0.287,-0.741,0.456,0.482,0.536,-0.273,0.316,0.074,0.622,-0.692,0.382,0.089,-0.345,-0.266,-0.367,0.692,-0.004,-0.835,-0.888,0.417,-0.281,0.361,0.272,-0.67,0.271,0.419,0.565,-0.087,-0.095,0.728,-0.13,0.864,-0.093,-0.118,-0.207,0.596,0.533,-0.53,0.254,0.853,0.692,0.565,0.272,-0.176,-0.576,-0.764,0.117,-0.863,-0.509
TXBD,255,255,0.0,Weights:,0.254,-0.417,0.887,0.528,0.727,-0.438,0.456,-0.556,-0.277,-0.754,-0.112,0.855,0.246,-0.838,0.857,-0.54,-0.685,0.309,-0.164,0.013,0.479,-0.867,-0.024,-0.768,-0.657,-0.483,-0.053,-0.062,0.214,-0.474,-0.569,0.225,-0.195,-0.773,-0.541,0.46,-0.144,-0.275,0.154,-0.891,0.115,0.642,0.508,-0.33,0.371,-0.844,0.789,0.566,0.673,0.014
SYAS,255,255,0.0,Weights:,-0.836,0.653,-0.44,-0.082,0.494,-0.419,0.847,-0.298,0.028,-0.686,-0.076,-0.417,0.699,0.27,0.86,0.125,-0.403,0.268,-0.655,0.677,0.568,-0.244,-0.687,0.771,0.894,0.576,0.326,-0.691,0.638,-0.249,0.228,0.678,-0.251,-0.553,-0.308,-0.229,-0.1,0.204,0.218,-0.551,0.394,-0.819,-0.34,-0.445,-0.807,-0.683,-0.001,-0.892,-0.247,-0.427
